Tid	Kanal &A
(ms)	(V)

28.59999928	-1.93374800
28.64999928	-1.93374800
28.69999927	-1.93374800
28.74999927	-1.88776400
28.79999927	-1.88776400
28.84999927	-1.88776400
28.89999927	-1.93374800
28.94999927	-1.93374800
28.99999927	-1.88776400
29.04999927	-1.93374800
29.09999926	-1.93374800
29.14999926	-1.93374800
29.19999926	-1.93374800
29.24999926	-1.93374800
29.29999926	-1.93374800
29.34999926	-1.93374800
29.39999926	-1.93374800
29.44999926	-1.93374800
29.49999925	-1.93374800
29.54999925	-1.93374800
29.59999925	-1.97988400
29.64999925	-1.93374800
29.69999925	-1.93374800
29.74999925	-1.93374800
29.79999925	-1.93374800
29.84999925	-1.88776400
29.89999924	-1.88776400
29.94999924	-1.88776400
29.99999924	-1.93374800
30.04999924	-1.93374800
30.09999924	-1.93374800
30.14999924	-1.88776400
30.19999924	-1.88776400
30.24999924	-1.93374800
30.29999923	-1.93374800
30.34999923	-1.93374800
30.39999923	-1.93374800
30.44999923	-1.93374800
30.49999923	-1.88776400
30.54999923	-1.88776400
30.59999923	-1.88776400
30.64999923	-1.93374800
30.69999922	-1.93374800
30.74999922	-1.88776400
30.79999922	-1.93374800
30.84999922	-1.93374800
30.89999922	-1.88776400
30.94999922	-1.93374800
30.99999922	-1.93374800
31.04999922	-1.88776400
31.09999921	-1.93374800
31.14999921	-1.93374800
31.19999921	-1.93374800
31.24999921	-1.93374800
31.29999921	-1.93374800
31.34999921	-1.93374800
31.39999921	-1.93374800
31.44999921	-1.93374800
31.49999920	-1.93374800
31.54999920	-1.93374800
31.59999920	-1.93374800
31.64999920	-1.88776400
31.69999920	-1.93374800
31.74999920	-1.93374800
31.79999920	-1.88776400
31.84999920	-1.88776400
31.89999919	-1.88776400
31.94999919	-1.93374800
31.99999919	-1.93374800
32.04999919	-1.88776400
32.09999919	-1.93374800
32.14999919	-1.93374800
32.19999919	-1.93374800
32.24999919	-1.93374800
32.29999918	-1.88776400
32.34999918	-1.93374800
32.39999918	-1.88776400
32.44999918	-1.93374800
32.49999918	-1.88776400
32.54999918	-1.93374800
32.59999918	-1.88776400
32.64999918	-1.93374800
32.69999917	-1.93374800
32.74999917	-1.93374800
32.79999917	-1.88776400
32.84999917	-1.88776400
32.89999917	-1.88776400
32.94999917	-1.88776400
32.99999917	-1.93374800
33.04999917	-1.88776400
33.09999916	-1.93374800
33.14999916	-1.93374800
33.19999916	-1.93374800
33.24999916	-1.88776400
33.29999916	-1.88776400
33.34999916	-1.88776400
33.39999916	-1.93374800
33.44999915	-1.93374800
33.49999915	-1.93374800
33.54999915	-1.93374800
33.59999915	-1.93374800
33.64999915	-1.93374800
33.69999915	-1.93374800
33.74999915	-1.93374800
33.79999915	-1.93374800
33.84999914	-1.93374800
33.89999914	-1.93374800
33.94999914	-1.88776400
33.99999914	-1.93374800
34.04999914	-1.88776400
34.09999914	-1.93374800
34.14999914	-1.88776400
34.19999914	-1.88776400
34.24999913	-1.93374800
34.29999913	-1.93374800
34.34999913	-1.93374800
34.39999913	-1.93374800
34.44999913	-1.88776400
34.49999913	-1.93374800
34.54999913	-1.93374800
34.59999913	-1.97988400
34.64999912	-1.93374800
34.69999912	-1.93374800
34.74999912	-1.93374800
34.79999912	-1.88776400
34.84999912	-1.88776400
34.89999912	-1.93374800
34.94999912	-1.88776400
34.99999912	-1.93374800
35.04999911	-1.93374800
35.09999911	-1.93374800
35.14999911	-1.88776400
35.19999911	-1.88776400
35.24999911	-1.93374800
35.29999911	-1.88776400
35.34999911	-1.93374800
35.39999911	-1.93374800
35.44999910	-1.93374800
35.49999910	-1.93374800
35.54999910	-1.93374800
35.59999910	-1.88776400
35.64999910	-1.88776400
35.69999910	-1.88776400
35.74999910	-1.93374800
35.79999910	-1.93374800
35.84999909	-1.93374800
35.89999909	-1.93374800
35.94999909	-1.93374800
35.99999909	-1.93374800
36.04999909	-1.93374800
36.09999909	-1.93374800
36.14999909	-1.93374800
36.19999909	-1.88776400
36.24999908	-1.93374800
36.29999908	-1.93374800
36.34999908	-1.93374800
36.39999908	-1.97988400
36.44999908	-1.88776400
36.49999908	-1.93374800
36.54999908	-1.93374800
36.59999908	-1.97988400
36.64999907	-1.88776400
36.69999907	-1.93374800
36.74999907	-1.88776400
36.79999907	-1.93374800
36.84999907	-1.93374800
36.89999907	-1.93374800
36.94999907	-1.93374800
36.99999907	-1.97988400
37.04999906	-1.93374800
37.09999906	-1.97988400
37.14999906	-1.88776400
37.19999906	-1.93374800
37.24999906	-1.93374800
37.29999906	-1.93374800
37.34999906	-1.88776400
37.39999906	-1.93374800
37.44999905	-1.93374800
37.49999905	-1.88776400
37.54999905	-1.93374800
37.59999905	-1.93374800
37.64999905	-1.93374800
37.69999905	-1.93374800
37.74999905	-1.93374800
37.79999905	-1.93374800
37.84999904	-1.88776400
37.89999904	-1.88776400
37.94999904	-1.93374800
37.99999904	-1.88776400
38.04999904	-1.88776400
38.09999904	-1.93374800
38.14999904	-1.97988400
38.19999903	-1.93374800
38.24999903	-1.93374800
38.29999903	-1.93374800
38.34999903	-1.93374800
38.39999903	-1.88776400
38.44999903	-1.88776400
38.49999903	-1.93374800
38.54999903	-1.88776400
38.59999902	-1.93374800
38.64999902	-1.88776400
38.69999902	-1.88776400
38.74999902	-1.93374800
38.79999902	-1.93374800
38.84999902	-1.88776400
38.89999902	-1.88776400
38.94999902	-1.93374800
38.99999901	-1.88776400
39.04999901	-1.88776400
39.09999901	-1.93374800
39.14999901	-1.93374800
39.19999901	-1.84162800
39.24999901	-1.88776400
39.29999901	-1.93374800
39.34999901	-1.88776400
39.39999900	-1.93374800
39.44999900	-1.88776400
39.49999900	-1.93374800
39.54999900	-1.93374800
39.59999900	-1.93374800
39.64999900	-1.88776400
39.69999900	-1.93374800
39.74999900	-1.93374800
39.79999899	-1.97988400
39.84999899	-1.93374800
39.89999899	-1.93374800
39.94999899	-1.93374800
39.99999899	-1.93374800
40.04999899	-1.88776400
40.09999899	-1.93374800
40.14999899	-1.93374800
40.19999898	-1.93374800
40.24999898	-1.93374800
40.29999898	-1.88776400
40.34999898	-1.93374800
40.39999898	-1.88776400
40.44999898	-1.97988400
40.49999898	-1.93374800
40.54999898	-1.93374800
40.59999897	-1.88776400
40.64999897	-1.88776400
40.69999897	-1.88776400
40.74999897	-1.93374800
40.79999897	-1.88776400
40.84999897	-1.93374800
40.89999897	-1.93374800
40.94999897	-1.88776400
40.99999896	-1.93374800
41.04999896	-1.88776400
41.09999896	-1.93374800
41.14999896	-1.93374800
41.19999896	-1.88776400
41.24999896	-1.88776400
41.29999896	-1.93374800
41.34999896	-1.93374800
41.39999895	-1.88776400
41.44999895	-1.93374800
41.49999895	-1.88776400
41.54999895	-1.93374800
41.59999895	-1.93374800
41.64999895	-1.93374800
41.69999895	-1.88776400
41.74999895	-1.88776400
41.79999894	-1.88776400
41.84999894	-1.93374800
41.89999894	-1.88776400
41.94999894	-1.88776400
41.99999894	-1.93374800
42.04999894	-1.93374800
42.09999894	-1.88776400
42.14999894	-1.93374800
42.19999893	-1.88776400
42.24999893	-1.93374800
42.29999893	-1.88776400
42.34999893	-1.93374800
42.39999893	-1.93374800
42.44999893	-1.88776400
42.49999893	-1.93374800
42.54999893	-1.88776400
42.59999892	-1.93374800
42.64999892	-1.93374800
42.69999892	-1.93374800
42.74999892	-1.93374800
42.79999892	-1.88776400
42.84999892	-1.88776400
42.89999892	-1.97988400
42.94999891	-1.93374800
42.99999891	-1.93374800
43.04999891	-1.93374800
43.09999891	-1.88776400
43.14999891	-1.88776400
43.19999891	-1.93374800
43.24999891	-1.88776400
43.29999891	-1.93374800
43.34999890	-1.88776400
43.39999890	-1.93374800
43.44999890	-1.88776400
43.49999890	-1.93374800
43.54999890	-1.88776400
43.59999890	-1.93374800
43.64999890	-1.93374800
43.69999890	-1.93374800
43.74999889	-1.93374800
43.79999889	-1.88776400
43.84999889	-1.93374800
43.89999889	-1.88776400
43.94999889	-1.93374800
43.99999889	-1.88776400
44.04999889	-1.93374800
44.09999889	-1.93374800
44.14999888	-1.93374800
44.19999888	-1.88776400
44.24999888	-1.93374800
44.29999888	-1.93374800
44.34999888	-1.93374800
44.39999888	-1.93374800
44.44999888	-1.93374800
44.49999888	-1.93374800
44.54999887	-1.88776400
44.59999887	-1.88776400
44.64999887	-1.88776400
44.69999887	-1.88776400
44.74999887	-1.88776400
44.79999887	-1.93374800
44.84999887	-1.93374800
44.89999887	-1.88776400
44.94999886	-1.88776400
44.99999886	-1.88776400
45.04999886	-1.93374800
45.09999886	-1.88776400
45.14999886	-1.93374800
45.19999886	-1.88776400
45.24999886	-1.88776400
45.29999886	-1.88776400
45.34999885	-1.93374800
45.39999885	-1.93374800
45.44999885	-1.93374800
45.49999885	-1.88776400
45.54999885	-1.88776400
45.59999885	-1.93374800
45.64999885	-1.97988400
45.69999885	-1.88776400
45.74999884	-1.88776400
45.79999884	-1.88776400
45.84999884	-1.93374800
45.89999884	-1.93374800
45.94999884	-1.93374800
45.99999884	-1.93374800
46.04999884	-1.88776400
46.09999884	-1.88776400
46.14999883	-1.93374800
46.19999883	-1.88776400
46.24999883	-1.93374800
46.29999883	-1.88776400
46.34999883	-1.93374800
46.39999883	-1.93374800
46.44999883	-1.93374800
46.49999883	-1.88776400
46.54999882	-1.88776400
46.59999882	-1.88776400
46.64999882	-1.93374800
46.69999882	-1.93374800
46.74999882	-1.88776400
46.79999882	-1.93374800
46.84999882	-1.88776400
46.89999882	-1.88776400
46.94999881	-1.84162800
46.99999881	-1.93374800
47.04999881	-1.93374800
47.09999881	-1.88776400
47.14999881	-1.88776400
47.19999881	-1.88776400
47.24999881	-1.93374800
47.29999881	-1.88776400
47.34999880	-1.88776400
47.39999880	-1.93374800
47.44999880	-1.93374800
47.49999880	-1.88776400
47.54999880	-1.88776400
47.59999880	-1.93374800
47.64999880	-1.93374800
47.69999879	-1.93374800
47.74999879	-1.93374800
47.79999879	-1.93374800
47.84999879	-1.88776400
47.89999879	-1.88776400
47.94999879	-1.93374800
47.99999879	-1.93374800
48.04999879	-1.93374800
48.09999878	-1.93374800
48.14999878	-1.93374800
48.19999878	-1.93374800
48.24999878	-1.93374800
48.29999878	-1.93374800
48.34999878	-1.93374800
48.39999878	-1.88776400
48.44999878	-1.93374800
48.49999877	-1.88776400
48.54999877	-1.93374800
48.59999877	-1.93374800
48.64999877	-1.93374800
48.69999877	-1.93374800
48.74999877	-1.93374800
48.79999877	-1.93374800
48.84999877	-1.88776400
48.89999876	-1.93374800
48.94999876	-1.93374800
48.99999876	-1.88776400
49.04999876	-1.93374800
49.09999876	-1.88776400
49.14999876	-1.93374800
49.19999876	-1.93374800
49.24999876	-1.93374800
49.29999875	-1.93374800
49.34999875	-1.93374800
49.39999875	-1.88776400
49.44999875	-1.93374800
49.49999875	-1.93374800
49.54999875	-1.93374800
49.59999875	-1.88776400
49.64999875	-1.93374800
49.69999874	-1.93374800
49.74999874	-1.93374800
49.79999874	-1.88776400
49.84999874	-1.88776400
49.89999874	-1.88776400
49.94999874	-1.93374800
49.99999874	-1.93374800
50.04999874	-1.93374800
50.09999873	-1.88776400
50.14999873	-1.93374800
